id_sensor;day_time;parameter_name;value;anomaly
S0011;2026-01-01 23:18:00;ventilation;0.632;False
S0001;2026-01-01 23:18:00;temperature;4.222;True
S0009;2026-01-01 23:18:00;humidity;66.322;False
S0005;2026-01-01 23:18:00;ventilation;0.648;False
S0010;2026-01-01 23:18:00;CO2_level;788;False
S0010;2026-01-01 23:18:15;CO2_level;1189;False
S0011;2026-01-01 23:18:15;ventilation;0.317;True
S0004;2026-01-01 23:18:15;CO2_level;780;False
S0007;2026-01-01 23:18:15;temperature;20.161;False
S0001;2026-01-01 23:18:15;temperature;25.298;False
S0005;2026-01-01 23:18:15;ventilation;0.64;False
S0009;2026-01-01 23:18:30;humidity;64.676;False
S0007;2026-01-01 23:18:30;temperature;25.77;False
S0010;2026-01-01 23:18:30;CO2_level;732;False
S0005;2026-01-01 23:18:30;ventilation;0.705;False
S0011;2026-01-01 23:18:30;ventilation;0.556;False
S0001;2026-01-01 23:18:30;temperature;24.125;False
S0004;2026-01-01 23:18:30;CO2_level;986;False
S0003;2026-01-01 23:18:30;humidity;72.552;True
S0010;2026-01-01 23:18:45;CO2_level;603;False
S0004;2026-01-01 23:18:45;CO2_level;1273;True
S0007;2026-01-01 23:18:45;temperature;21.755;False
S0011;2026-01-01 23:18:45;ventilation;0.927;False
S0005;2026-01-01 23:18:45;ventilation;0.56;False
S0001;2026-01-01 23:18:45;temperature;23.194;False
S0003;2026-01-01 23:19:00;humidity;63.92;False
S0011;2026-01-01 23:19:00;ventilation;0.734;False
S0010;2026-01-01 23:19:00;CO2_level;1068;False
S0009;2026-01-01 23:19:00;humidity;69.927;False
S0004;2026-01-01 23:19:00;CO2_level;1004;False
S0005;2026-01-01 23:19:00;ventilation;0.837;False
S0007;2026-01-01 23:19:00;temperature;17.606;False
S0001;2026-01-01 23:19:00;temperature;19.328;False
S0011;2026-01-01 23:19:15;ventilation;0.642;False
S0007;2026-01-01 23:19:15;temperature;20.321;False
S0001;2026-01-01 23:19:15;temperature;26.143;False
S0010;2026-01-01 23:19:15;CO2_level;604;False
S0004;2026-01-01 23:19:15;CO2_level;1088;False
S0005;2026-01-01 23:19:15;ventilation;0.937;False
S0001;2026-01-01 23:19:30;temperature;16.26;False
S0010;2026-01-01 23:19:30;CO2_level;1148;False
S0004;2026-01-01 23:19:30;CO2_level;946;False
S0007;2026-01-01 23:19:30;temperature;20.561;False
S0005;2026-01-01 23:19:30;ventilation;0.776;False
S0003;2026-01-01 23:19:30;humidity;68.509;False
S0011;2026-01-01 23:19:30;ventilation;null;True
S0009;2026-01-01 23:19:30;humidity;67.358;False
S0007;2026-01-01 23:19:45;temperature;18.181;False
S0001;2026-01-01 23:19:45;temperature;17.828;False
S0011;2026-01-01 23:19:45;ventilation;0.513;False
S0005;2026-01-01 23:19:45;ventilation;0.804;False
S0004;2026-01-01 23:19:45;CO2_level;716;False
S0010;2026-01-01 23:19:45;CO2_level;815;False
S0005;2026-01-01 23:20:00;ventilation;0.926;False
S0004;2026-01-01 23:20:00;CO2_level;1135;False
S0011;2026-01-01 23:20:00;ventilation;0.879;False
S0007;2026-01-01 23:20:00;temperature;19.459;False
S0010;2026-01-01 23:20:00;CO2_level;404;True
S0009;2026-01-01 23:20:00;humidity;61.119;False
S0003;2026-01-01 23:20:00;humidity;66.522;False
S0001;2026-01-01 23:20:00;temperature;24.687;False
S0004;2026-01-01 23:20:15;CO2_level;1254;True
S0001;2026-01-01 23:20:15;temperature;25.721;False
S0005;2026-01-01 23:20:15;ventilation;0.658;False
S0011;2026-01-01 23:20:15;ventilation;0.727;False
S0010;2026-01-01 23:20:15;CO2_level;802;False
S0007;2026-01-01 23:20:15;temperature;20.413;False
S0003;2026-01-01 23:20:30;humidity;66.588;False
S0001;2026-01-01 23:20:30;temperature;24.807;False
S0011;2026-01-01 23:20:30;ventilation;0.814;False
S0010;2026-01-01 23:20:30;CO2_level;1123;False
S0007;2026-01-01 23:20:30;temperature;17.128;False
S0009;2026-01-01 23:20:30;humidity;66.639;False
S0005;2026-01-01 23:20:30;ventilation;0.855;False
S0004;2026-01-01 23:20:30;CO2_level;761;False
S0007;2026-01-01 23:20:45;temperature;24.946;False
S0001;2026-01-01 23:20:45;temperature;21.719;False
S0010;2026-01-01 23:20:45;CO2_level;988;False
S0011;2026-01-01 23:20:45;ventilation;0.908;False
S0005;2026-01-01 23:20:45;ventilation;0.534;False
S0004;2026-01-01 23:20:45;CO2_level;701;False
S0010;2026-01-01 23:21:00;CO2_level;973;False
S0009;2026-01-01 23:21:00;humidity;61.44;False
S0005;2026-01-01 23:21:00;ventilation;0.122;True
S0003;2026-01-01 23:21:00;humidity;61.761;False
S0007;2026-01-01 23:21:00;temperature;8.509;True
S0001;2026-01-01 23:21:00;temperature;-0.569;True
S0011;2026-01-01 23:21:00;ventilation;0.548;False
S0004;2026-01-01 23:21:00;CO2_level;681;False
S0010;2026-01-01 23:21:15;CO2_level;1107;False
S0011;2026-01-01 23:21:15;ventilation;0.895;False
S0005;2026-01-01 23:21:15;ventilation;0.649;False
S0007;2026-01-01 23:21:15;temperature;26.787;False
S0001;2026-01-01 23:21:15;temperature;24.882;False
S0004;2026-01-01 23:21:15;CO2_level;null;True
S0005;2026-01-01 23:21:30;ventilation;1.156;True
S0011;2026-01-01 23:21:30;ventilation;0.954;False
S0004;2026-01-01 23:21:30;CO2_level;741;False
S0001;2026-01-01 23:21:30;temperature;16.933;False
S0009;2026-01-01 23:21:30;humidity;73.559;True
S0010;2026-01-01 23:21:30;CO2_level;825;False
S0003;2026-01-01 23:21:30;humidity;68.434;False
S0007;2026-01-01 23:21:30;temperature;23.193;False
S0011;2026-01-01 23:21:45;ventilation;0.9;False
S0005;2026-01-01 23:21:45;ventilation;0.977;False
S0007;2026-01-01 23:21:45;temperature;23.294;False
S0004;2026-01-01 23:21:45;CO2_level;674;False
S0010;2026-01-01 23:21:45;CO2_level;846;False
S0001;2026-01-01 23:21:45;temperature;25.78;False
S0003;2026-01-01 23:22:00;humidity;62.593;False
S0009;2026-01-01 23:22:00;humidity;63.99;False
S0004;2026-01-01 23:22:00;CO2_level;669;False
S0010;2026-01-01 23:22:00;CO2_level;1111;False
S0001;2026-01-01 23:22:00;temperature;15.639;False
S0011;2026-01-01 23:22:00;ventilation;0.916;False
S0005;2026-01-01 23:22:00;ventilation;0.769;False
S0007;2026-01-01 23:22:00;temperature;22.801;False
S0007;2026-01-01 23:22:15;temperature;19.574;False
S0010;2026-01-01 23:22:15;CO2_level;988;False
S0004;2026-01-01 23:22:15;CO2_level;1064;False
S0005;2026-01-01 23:22:15;ventilation;0.556;False
S0001;2026-01-01 23:22:15;temperature;15.651;False
S0011;2026-01-01 23:22:15;ventilation;0.946;False
S0010;2026-01-01 23:22:30;CO2_level;653;False
S0003;2026-01-01 23:22:30;humidity;63.449;False
S0005;2026-01-01 23:22:30;ventilation;null;True
S0011;2026-01-01 23:22:30;ventilation;0.536;False
S0004;2026-01-01 23:22:30;CO2_level;1138;False
S0009;2026-01-01 23:22:30;humidity;62.373;False
S0007;2026-01-01 23:22:30;temperature;26.288;False
S0001;2026-01-01 23:22:30;temperature;26.416;False
S0010;2026-01-01 23:22:45;CO2_level;735;False
S0011;2026-01-01 23:22:45;ventilation;0.949;False
S0007;2026-01-01 23:22:45;temperature;16.935;False
S0005;2026-01-01 23:22:45;ventilation;0.814;False
S0004;2026-01-01 23:22:45;CO2_level;1199;False
S0001;2026-01-01 23:22:45;temperature;22.922;False
S0009;2026-01-01 23:23:00;humidity;67.972;False
S0007;2026-01-01 23:23:00;temperature;22.865;False
S0001;2026-01-01 23:23:00;temperature;19.08;False
S0004;2026-01-01 23:23:00;CO2_level;627;False
S0010;2026-01-01 23:23:00;CO2_level;751;False
S0011;2026-01-01 23:23:00;ventilation;0.942;False
S0003;2026-01-01 23:23:00;humidity;67.277;False
S0005;2026-01-01 23:23:00;ventilation;0.781;False
S0007;2026-01-01 23:23:15;temperature;26.594;False
S0004;2026-01-01 23:23:15;CO2_level;1260;True
S0010;2026-01-01 23:23:15;CO2_level;717;False
S0001;2026-01-01 23:23:15;temperature;20.747;False
S0011;2026-01-01 23:23:15;ventilation;0.898;False
S0005;2026-01-01 23:23:15;ventilation;0.72;False
S0005;2026-01-01 23:23:30;ventilation;0.682;False
S0011;2026-01-01 23:23:30;ventilation;0.575;False
S0003;2026-01-01 23:23:30;humidity;64.099;False
S0001;2026-01-01 23:23:30;temperature;26.778;False
S0007;2026-01-01 23:23:30;temperature;26.345;False
S0010;2026-01-01 23:23:30;CO2_level;1006;False
S0009;2026-01-01 23:23:30;humidity;65.896;False
S0004;2026-01-01 23:23:30;CO2_level;777;False
S0011;2026-01-01 23:23:45;ventilation;1.669;True
S0007;2026-01-01 23:23:45;temperature;23.212;False
S0001;2026-01-01 23:23:45;temperature;21.983;False
S0004;2026-01-01 23:23:45;CO2_level;1186;False
S0010;2026-01-01 23:23:45;CO2_level;1064;False
S0005;2026-01-01 23:23:45;ventilation;0.989;False
S0010;2026-01-01 23:24:00;CO2_level;461;True
S0009;2026-01-01 23:24:00;humidity;67.322;False
S0007;2026-01-01 23:24:00;temperature;null;True
S0005;2026-01-01 23:24:00;ventilation;0.701;False
S0011;2026-01-01 23:24:00;ventilation;0.95;False
S0003;2026-01-01 23:24:00;humidity;64.283;False
S0004;2026-01-01 23:24:00;CO2_level;753;False
S0001;2026-01-01 23:24:00;temperature;21.996;False
S0007;2026-01-01 23:24:15;temperature;16.771;False
S0005;2026-01-01 23:24:15;ventilation;0.892;False
S0001;2026-01-01 23:24:15;temperature;7.744;True
S0004;2026-01-01 23:24:15;CO2_level;821;False
S0011;2026-01-01 23:24:15;ventilation;0.607;False
S0010;2026-01-01 23:24:15;CO2_level;1020;False
S0001;2026-01-01 23:24:30;temperature;23.346;False
S0004;2026-01-01 23:24:30;CO2_level;1029;False
S0003;2026-01-01 23:24:30;humidity;66.966;False
S0007;2026-01-01 23:24:30;temperature;10.534;True
S0009;2026-01-01 23:24:30;humidity;67.557;False
S0005;2026-01-01 23:24:30;ventilation;1.977;True
S0010;2026-01-01 23:24:30;CO2_level;631;False
S0011;2026-01-01 23:24:30;ventilation;0.981;False
S0005;2026-01-01 23:24:45;ventilation;0.98;False
S0001;2026-01-01 23:24:45;temperature;19.556;False
S0011;2026-01-01 23:24:45;ventilation;1.582;True
S0010;2026-01-01 23:24:45;CO2_level;1099;False
S0007;2026-01-01 23:24:45;temperature;6.109;True
S0004;2026-01-01 23:24:45;CO2_level;647;False
S0001;2026-01-01 23:25:00;temperature;19.207;False
S0005;2026-01-01 23:25:00;ventilation;0.602;False
S0010;2026-01-01 23:25:00;CO2_level;803;False
S0007;2026-01-01 23:25:00;temperature;25.381;False
S0003;2026-01-01 23:25:00;humidity;64.989;False
S0011;2026-01-01 23:25:00;ventilation;0.645;False
S0009;2026-01-01 23:25:00;humidity;61.386;False
S0004;2026-01-01 23:25:00;CO2_level;993;False
S0001;2026-01-01 23:25:15;temperature;21.351;False
S0004;2026-01-01 23:25:15;CO2_level;1134;False
S0011;2026-01-01 23:25:15;ventilation;0.709;False
S0005;2026-01-01 23:25:15;ventilation;1.718;True
S0007;2026-01-01 23:25:15;temperature;23.219;False
S0010;2026-01-01 23:25:15;CO2_level;647;False
S0005;2026-01-01 23:25:30;ventilation;0.826;False
S0011;2026-01-01 23:25:30;ventilation;0.506;False
S0003;2026-01-01 23:25:30;humidity;69.175;False
S0004;2026-01-01 23:25:30;CO2_level;733;False
S0009;2026-01-01 23:25:30;humidity;64.987;False
S0001;2026-01-01 23:25:30;temperature;18.697;False
S0007;2026-01-01 23:25:30;temperature;25.431;False
S0010;2026-01-01 23:25:30;CO2_level;970;False
S0001;2026-01-01 23:25:45;temperature;16.64;False
S0011;2026-01-01 23:25:45;ventilation;0.909;False
S0007;2026-01-01 23:25:45;temperature;23.175;False
S0005;2026-01-01 23:25:45;ventilation;0.635;False
S0010;2026-01-01 23:25:45;CO2_level;1072;False
S0004;2026-01-01 23:25:45;CO2_level;665;False
S0003;2026-01-01 23:26:00;humidity;69.282;False
S0011;2026-01-01 23:26:00;ventilation;0.916;False
S0005;2026-01-01 23:26:00;ventilation;0.675;False
S0001;2026-01-01 23:26:00;temperature;25.799;False
S0010;2026-01-01 23:26:00;CO2_level;977;False
S0007;2026-01-01 23:26:00;temperature;17.067;False
S0004;2026-01-01 23:26:00;CO2_level;1205;True
S0009;2026-01-01 23:26:00;humidity;60.437;False
S0005;2026-01-01 23:26:15;ventilation;0.763;False
S0010;2026-01-01 23:26:15;CO2_level;613;False
S0011;2026-01-01 23:26:15;ventilation;0.771;False
S0007;2026-01-01 23:26:15;temperature;20.055;False
S0001;2026-01-01 23:26:15;temperature;20.922;False
S0004;2026-01-01 23:26:15;CO2_level;1135;False
S0009;2026-01-01 23:26:30;humidity;63.772;False
S0005;2026-01-01 23:26:30;ventilation;0.965;False
S0010;2026-01-01 23:26:30;CO2_level;898;False
S0001;2026-01-01 23:26:30;temperature;25.608;False
S0004;2026-01-01 23:26:30;CO2_level;1014;False
S0003;2026-01-01 23:26:30;humidity;69.738;False
S0011;2026-01-01 23:26:30;ventilation;0.846;False
S0007;2026-01-01 23:26:30;temperature;25.625;False
S0011;2026-01-01 23:26:45;ventilation;0.748;False
S0005;2026-01-01 23:26:45;ventilation;0.691;False
S0001;2026-01-01 23:26:45;temperature;2.748;True
S0007;2026-01-01 23:26:45;temperature;16.649;False
S0010;2026-01-01 23:26:45;CO2_level;1196;False
S0004;2026-01-01 23:26:45;CO2_level;1176;False
S0007;2026-01-01 23:27:00;temperature;20.014;False
S0005;2026-01-01 23:27:00;ventilation;0.822;False
S0003;2026-01-01 23:27:00;humidity;66.607;False
S0009;2026-01-01 23:27:00;humidity;69.379;False
S0004;2026-01-01 23:27:00;CO2_level;763;False
S0001;2026-01-01 23:27:00;temperature;17.471;False
S0011;2026-01-01 23:27:00;ventilation;0.888;False
S0010;2026-01-01 23:27:00;CO2_level;878;False
S0001;2026-01-01 23:27:15;temperature;24.346;False
S0010;2026-01-01 23:27:15;CO2_level;910;False
S0005;2026-01-01 23:27:15;ventilation;0.782;False
S0007;2026-01-01 23:27:15;temperature;19.42;False
S0004;2026-01-01 23:27:15;CO2_level;859;False
S0011;2026-01-01 23:27:15;ventilation;0.975;False
S0011;2026-01-01 23:27:30;ventilation;0.867;False
S0003;2026-01-01 23:27:30;humidity;60.766;False
S0004;2026-01-01 23:27:30;CO2_level;751;False
S0007;2026-01-01 23:27:30;temperature;18.038;False
S0005;2026-01-01 23:27:30;ventilation;0.546;False
S0009;2026-01-01 23:27:30;humidity;68.754;False
S0001;2026-01-01 23:27:30;temperature;25.89;False
S0010;2026-01-01 23:27:30;CO2_level;680;False
S0010;2026-01-01 23:27:45;CO2_level;686;False
S0011;2026-01-01 23:27:45;ventilation;0.978;False
S0004;2026-01-01 23:27:45;CO2_level;629;False
S0005;2026-01-01 23:27:45;ventilation;0.582;False
S0007;2026-01-01 23:27:45;temperature;22.297;False
S0001;2026-01-01 23:27:45;temperature;18.458;False
S0007;2026-01-01 23:28:00;temperature;22.078;False
S0011;2026-01-01 23:28:00;ventilation;0.895;False
S0004;2026-01-01 23:28:00;CO2_level;1167;False
S0005;2026-01-01 23:28:00;ventilation;0.981;False
S0010;2026-01-01 23:28:00;CO2_level;975;False
S0003;2026-01-01 23:28:00;humidity;69.608;False
S0009;2026-01-01 23:28:00;humidity;61.406;False
S0001;2026-01-01 23:28:00;temperature;26.23;False
S0001;2026-01-01 23:28:15;temperature;24.738;False
S0007;2026-01-01 23:28:15;temperature;19.04;False
S0004;2026-01-01 23:28:15;CO2_level;908;False
S0005;2026-01-01 23:28:15;ventilation;0.869;False
S0010;2026-01-01 23:28:15;CO2_level;627;False
S0011;2026-01-01 23:28:15;ventilation;0.718;False
S0007;2026-01-01 23:28:30;temperature;26.863;False
S0011;2026-01-01 23:28:30;ventilation;0.659;False
S0005;2026-01-01 23:28:30;ventilation;0.854;False
S0004;2026-01-01 23:28:30;CO2_level;887;False
S0003;2026-01-01 23:28:30;humidity;68.248;False
S0010;2026-01-01 23:28:30;CO2_level;1042;False
S0001;2026-01-01 23:28:30;temperature;22.313;False
S0009;2026-01-01 23:28:30;humidity;69.806;False
S0005;2026-01-01 23:28:45;ventilation;0.762;False
S0004;2026-01-01 23:28:45;CO2_level;617;False
S0011;2026-01-01 23:28:45;ventilation;0.713;False
S0001;2026-01-01 23:28:45;temperature;18.355;False
S0010;2026-01-01 23:28:45;CO2_level;800;False
S0007;2026-01-01 23:28:45;temperature;18.031;False
S0001;2026-01-01 23:29:00;temperature;22.247;False
S0007;2026-01-01 23:29:00;temperature;17.558;False
S0005;2026-01-01 23:29:00;ventilation;0.592;False
S0003;2026-01-01 23:29:00;humidity;62.657;False
S0004;2026-01-01 23:29:00;CO2_level;771;False
S0010;2026-01-01 23:29:00;CO2_level;1180;False
S0009;2026-01-01 23:29:00;humidity;67.228;False
S0011;2026-01-01 23:29:00;ventilation;0.901;False
S0001;2026-01-01 23:29:15;temperature;28.449;True
S0011;2026-01-01 23:29:15;ventilation;0.28;True
S0010;2026-01-01 23:29:15;CO2_level;706;False
S0007;2026-01-01 23:29:15;temperature;10.52;True
S0004;2026-01-01 23:29:15;CO2_level;681;False
S0005;2026-01-01 23:29:15;ventilation;0.583;False
S0009;2026-01-01 23:29:30;humidity;62.293;False
S0003;2026-01-01 23:29:30;humidity;67.378;False
S0004;2026-01-01 23:29:30;CO2_level;null;True
S0011;2026-01-01 23:29:30;ventilation;0.641;False
S0001;2026-01-01 23:29:30;temperature;23.564;False
S0005;2026-01-01 23:29:30;ventilation;0.849;False
S0007;2026-01-01 23:29:30;temperature;18.91;False
S0010;2026-01-01 23:29:30;CO2_level;822;False
S0005;2026-01-01 23:29:45;ventilation;0.676;False
S0011;2026-01-01 23:29:45;ventilation;0.527;False
S0007;2026-01-01 23:29:45;temperature;20.131;False
S0004;2026-01-01 23:29:45;CO2_level;821;False
S0010;2026-01-01 23:29:45;CO2_level;1171;False
S0001;2026-01-01 23:29:45;temperature;22.0;False
S0003;2026-01-01 23:30:00;humidity;68.421;False
S0011;2026-01-01 23:30:00;ventilation;0.585;False
S0007;2026-01-01 23:30:00;temperature;17.222;False
S0004;2026-01-01 23:30:00;CO2_level;1150;False
S0009;2026-01-01 23:30:00;humidity;64.903;False
S0010;2026-01-01 23:30:00;CO2_level;856;False
S0005;2026-01-01 23:30:00;ventilation;0.737;False
S0001;2026-01-01 23:30:00;temperature;19.179;False
S0005;2026-01-01 23:30:15;ventilation;null;True
S0001;2026-01-01 23:30:15;temperature;20.084;False
S0011;2026-01-01 23:30:15;ventilation;0.853;False
S0010;2026-01-01 23:30:15;CO2_level;1101;False
S0007;2026-01-01 23:30:15;temperature;25.967;False
S0004;2026-01-01 23:30:15;CO2_level;800;False
S0011;2026-01-01 23:30:30;ventilation;1.772;True
S0010;2026-01-01 23:30:30;CO2_level;1196;False
S0009;2026-01-01 23:30:30;humidity;61.748;False
S0003;2026-01-01 23:30:30;humidity;67.221;False
S0005;2026-01-01 23:30:30;ventilation;0.622;False
S0007;2026-01-01 23:30:30;temperature;25.902;False
S0004;2026-01-01 23:30:30;CO2_level;1095;False
S0001;2026-01-01 23:30:30;temperature;25.837;False
S0007;2026-01-01 23:30:45;temperature;24.553;False
S0001;2026-01-01 23:30:45;temperature;16.962;False
S0004;2026-01-01 23:30:45;CO2_level;619;False
S0005;2026-01-01 23:30:45;ventilation;0.703;False
S0011;2026-01-01 23:30:45;ventilation;0.948;False
S0010;2026-01-01 23:30:45;CO2_level;873;False
S0004;2026-01-01 23:31:00;CO2_level;1073;False
S0011;2026-01-01 23:31:00;ventilation;0.663;False
S0010;2026-01-01 23:31:00;CO2_level;768;False
S0003;2026-01-01 23:31:00;humidity;62.834;False
S0009;2026-01-01 23:31:00;humidity;61.679;False
S0007;2026-01-01 23:31:00;temperature;17.912;False
S0001;2026-01-01 23:31:00;temperature;18.83;False
S0005;2026-01-01 23:31:00;ventilation;0.532;False
S0010;2026-01-01 23:31:15;CO2_level;806;False
S0004;2026-01-01 23:31:15;CO2_level;853;False
S0007;2026-01-01 23:31:15;temperature;15.604;False
S0005;2026-01-01 23:31:15;ventilation;0.641;False
S0001;2026-01-01 23:31:15;temperature;15.024;False
S0011;2026-01-01 23:31:15;ventilation;0.83;False
S0007;2026-01-01 23:31:30;temperature;17.716;False
S0003;2026-01-01 23:31:30;humidity;65.418;False
S0001;2026-01-01 23:31:30;temperature;23.431;False
S0011;2026-01-01 23:31:30;ventilation;0.607;False
S0009;2026-01-01 23:31:30;humidity;65.111;False
S0010;2026-01-01 23:31:30;CO2_level;760;False
S0004;2026-01-01 23:31:30;CO2_level;1009;False
S0005;2026-01-01 23:31:30;ventilation;0.841;False
S0010;2026-01-01 23:31:45;CO2_level;1186;False
S0007;2026-01-01 23:31:45;temperature;17.282;False
S0011;2026-01-01 23:31:45;ventilation;0.838;False
S0001;2026-01-01 23:31:45;temperature;16.744;False
S0005;2026-01-01 23:31:45;ventilation;0.533;False
S0004;2026-01-01 23:31:45;CO2_level;725;False
S0003;2026-01-01 23:32:00;humidity;40.886;True
S0010;2026-01-01 23:32:00;CO2_level;1010;False
S0011;2026-01-01 23:32:00;ventilation;0.665;False
S0009;2026-01-01 23:32:00;humidity;63.269;False
S0005;2026-01-01 23:32:00;ventilation;0.83;False
S0001;2026-01-01 23:32:00;temperature;23.632;False
S0004;2026-01-01 23:32:00;CO2_level;450;True
S0007;2026-01-01 23:32:00;temperature;25.978;False
S0001;2026-01-01 23:32:15;temperature;20.734;False
S0005;2026-01-01 23:32:15;ventilation;0.901;False
S0011;2026-01-01 23:32:15;ventilation;0.886;False
S0010;2026-01-01 23:32:15;CO2_level;985;False
S0004;2026-01-01 23:32:15;CO2_level;1148;False
S0007;2026-01-01 23:32:15;temperature;17.397;False
S0005;2026-01-01 23:32:30;ventilation;0.554;False
S0003;2026-01-01 23:32:30;humidity;63.322;False
S0011;2026-01-01 23:32:30;ventilation;0.891;False
S0010;2026-01-01 23:32:30;CO2_level;1019;False
S0004;2026-01-01 23:32:30;CO2_level;1017;False
S0009;2026-01-01 23:32:30;humidity;63.702;False
S0001;2026-01-01 23:32:30;temperature;16.757;False
S0007;2026-01-01 23:32:30;temperature;18.983;False
S0007;2026-01-01 23:32:45;temperature;18.352;False
S0010;2026-01-01 23:32:45;CO2_level;1258;True
